11948, 0, 1, 66.249.66.91, 20120110162625, 2303533, , 20120110162703
11948, 0, 1, 65.52.110.198, 20120110162703, 2303534, , 20120110162734
11948, 0, 1, 66.249.71.53, 20120110162734, 2303535, , 20120110162740
11948, 0, 1, 66.249.69.244, 20120110162740, 2303536, , 20120110162741
11948, 0, 1, 66.249.71.53, 20120110162741, 2303537, , 20120110162818
11948, 0, 1, 66.249.69.244, 20120110162818, 2303538, , 20120110162845
11948, 0, 1, 66.249.66.91, 20120110162845, 2303539, , 20120110162855
11948, 0, 1, 66.249.66.91, 20120110162855, 2303540, , 20120110162932
11948, 0, 1, 66.249.71.53, 20120110162932, 2303541, , 20120110163010
11948, 0, 1, 66.249.66.91, 20120110163010, 2303542, , 20120110163047
11948, 0, 1, 66.249.71.53, 20120110163047, 2303543, , 20120110163127
11948, 0, 1, 66.249.71.53, 20120110163127, 2303544, , 20120110163220
11948, 0, 1, 66.249.66.91, 20120110163220, 2303545, , 20120110163240
11948, 0, 1, 66.249.66.91, 20120110163240, 2303546, , 20120110163317
11948, 0, 1, 210.66.168.41, 20120110163317, 2303547, , 20120110163339
11948, 0, 1, 220.181.125.71, 20120110163339, 2303548, , 20120110163346
11948, 0, 1, 66.249.71.53, 20120110163346, 2303549, , 20120110163354
11948, 0, 1, 66.249.66.91, 20120110163354, 2303550, , 20120110163432
11948, 0, 1, 111.242.8.198, 20120110163432, 2303551, , 20120110163457
11948, 0, 1, 66.249.71.53, 20120110163457, 2303552, , 20120110163509
11948, 0, 1, 66.249.66.91, 20120110163509, 2303553, , 20120110163548
11948, 0, 1, 66.249.66.91, 20120110163548, 2303554, , 20120110163625
11948, 0, 1, 66.249.71.53, 20120110163625, 2303555, , 20120110163701
11948, 0, 1, 66.249.66.91, 20120110163701, 2303556, , 20120110163739
11948, 0, 1, 220.181.125.71, 20120110163739, 2303557, , 20120110163815
11948, 0, 1, 66.249.71.53, 20120110163815, 2303558, , 20120110163816
11948, 0, 1, 66.249.66.91, 20120110163816, 2303559, , 20120110163855
11948, 0, 1, 66.249.71.53, 20120110163855, 2303560, , 20120110164009
11948, 0, 1, 120.118.96.252, 20120110164009, 2303561, , 20120110164032
11948, 0, 1, 66.249.66.91, 20120110164032, 2303562, , 20120110164046
11948, 0, 1, 66.249.66.91, 20120110164046, 2303563, , 20120110164056
11948, 0, 1, 66.249.71.53, 20120110164056, 2303564, , 20120110164125
11948, 0, 1, 66.249.66.91, 20120110164125, 2303565, , 20120110164201
11948, 0, 1, 65.52.110.198, 20120110164201, 2303566, , 20120110164201
11948, 0, 1, 66.249.66.91, 20120110164201, 2303567, , 20120110164239
11948, 0, 1, 66.249.71.53, 20120110164239, 2303568, , 20120110164317
11948, 0, 1, 66.249.71.53, 20120110164317, 2303569, , 20120110164432
11948, 0, 1, 211.75.115.66, 20120110164432, 2303570, , 20120110164504
11948, 0, 1, 66.249.66.91, 20120110164504, 2303571, , 20120110164551
11948, 0, 1, 220.143.59.151, 20120110164551, 2303572, , 20120110164554
11948, 0, 1, 66.249.71.53, 20120110164554, 2303573, , 20120110164622
11948, 0, 1, 111.242.2.126, 20120110164622, 2303574, , 20120110164635
11948, 0, 1, 66.249.66.91, 20120110164635, 2303575, , 20120110164700
11948, 0, 1, 66.249.71.53, 20120110164700, 2303576, , 20120110164737
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.71.53','20120110164737','2303577','20120110164815');insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110164815','2303578','20120110164852');insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.66.91','20120110164852','2303579','20120110164930');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.22.28','20120110164930','2303580','20120110165005');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111062231','2305091','20120111062804');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','208.115.111.72','20120111062804','2305092','20120111063151');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111063151','2305093','20120111063152');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111063152','2305094','20120111063426');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111063426','2305095','20120111063608');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.181','20120111063608','2305096','20120111063702');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111063702','2305097','20120111063834');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.104.90','20120111063834','2305098','20120111063929');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.88','20120111063929','2305099','20120111064409');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.143','20120111064409','2305100','20120111064425');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111064425','2305101','20120111064521');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111064521','2305102','20120111064550');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111064550','2305103','20120111064551');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','208.115.111.72','20120111064551','2305104','20120111064719');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120111064719','2305105','20120111065131');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111065131','2305106','20120111065206');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','111.13.8.244','20120111065206','2305107','20120111065605');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.185','20120111065605','2305108','20120111065833');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111065833','2305109','20120111065841');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111065841','2305110','20120111065921');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.92','20120111065921','2305111','20120111070544');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.187','20120111070544','2305112','20120111071253');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.161.150.70','20120111071253','2305113','20120111071443');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','114.46.160.105','20120111071443','2305114','20120111071755');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.76','20120111071755','2305115','20120111072719');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.117','20120111072719','2305116','20120111073114');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111073114','2305117','20120111073225');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.86','20120111073225','2305118','20120111073430');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','110.75.174.231','20120111073430','2305119','20120111073842');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111073842','2305120','20120111073902');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111073902','2305121','20120111073933');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111073933','2305122','20120111074104');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111074104','2305123','20120111075838');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111075838','2305124','20120111080445');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111080445','2305125','20120111080911');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111080911','2305126','20120111081617');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111081617','2305127','20120111081705');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.108.148','20120111081705','2305128','20120111081908');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.12.72','20120111081908','2305129','20120111081911');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120111081911','2305130','20120111082047');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.173.211','20120111082047','2305131','20120111083519');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120111083519','2305132','20120111084009');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111084009','2305133','20120111084059');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111084059','2305134','20120111084142');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.192.45','20120111084142','2305135','20120111084848');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','61.60.254.35','20120111084848','2305136','20120111085141');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111085141','2305137','20120111085725');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111085725','2305138','20120111085950');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111085950','2305139','20120111090029');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.37.102','20120111090029','2305140','20120111091521');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.134.153.141','20120111091521','2305141','20120111092144');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111092144','2305142','20120111092229');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111092229','2305143','20120111092305');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','111.242.8.176','20120111092305','2305144','20120111092803');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.13.117','20120111092803','2305145','20120111093228');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111093228','2305146','20120111093343');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111093343','2305147','20120111094033');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111094033','2305148','20120111094143');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111094143','2305149','20120111094216');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111094216','2305150','20120111094837');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','118.69.35.166','20120111094837','2305151','20120111094958');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111094958','2305152','20120111095707');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111095707','2305153','20120111095909');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111095909','2305154','20120111101020');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.199.54','20120111101020','2305155','20120111101217');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111101217','2305156','20120111101542');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','163.22.18.40','20120111101542','2305157','20120111101745');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111101745','2305158','20120111101806');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.42.239','20120111101806','2305159','20120111101823');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.132.21.244','20120111101823','2305160','20120111101931');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111101931','2305161','20120111103245');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111103245','2305162','20120111103525');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','211.75.115.66','20120111103525','2305163','20120111104252');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111104252','2305164','20120111104730');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.40.141','20120111104730','2305165','20120111105004');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111105004','2305166','20120111105010');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.107.59','20120111105010','2305167','20120111105214');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.40.145','20120111105214','2305168','20120111105727');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','59.127.20.150','20120111105727','2305169','20120111110439');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111110439','2305170','20120111110727');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','120.114.31.92','20120111110727','2305171','20120111111023');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111111023','2305172','20120111111316');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.207.242','20120111111316','2305173','20120111111557');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111111557','2305174','20120111111854');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111111854','2305175','20120111111927');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111111927','2305176','20120111112633');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','59.120.53.19','20120111112633','2305177','20120111112740');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111112740','2305178','20120111112741');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.110.198','20120111112741','2305179','20120111113454');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111113454','2305180','20120111113518');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','207.46.199.54','20120111113518','2305181','20120111113818');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111113818','2305182','20120111114334');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','59.112.166.87','20120111114334','2305183','20120111114428');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.108.95','20120111114428','2305184','20120111114607');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','59.112.166.87','20120111114607','2305185','20120111114723');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','65.52.109.199','20120111114723','2305186','20120111115004');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111115004','2305187','20120111115028');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.72.219','20120111115028','2305188','20120111115318');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111115318','2305189','20120111115752');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','140.123.185.181','20120111115752','2305190','20120111120009');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111120009','2305191','20120111121125');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121125','2305192','20120111121157');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','220.181.125.71','20120111121157','2305193','20120111121211');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121211','2305194','20120111121216');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121216','2305195','20120111121254');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121254','2305196','20120111121331');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121331','2305197','20120111121409');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.38','20120111121409','2305198','20120111121428');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121428','2305199','20120111121525');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121525','2305200','20120111121544');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121544','2305201','20120111121640');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121640','2305202','20120111121659');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121659','2305203','20120111121757');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.38','20120111121757','2305204','20120111121815');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121815','2305205','20120111121834');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121834','2305206','20120111121912');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.38','20120111121912','2305207','20120111121931');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121931','2305208','20120111121950');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111121950','2305209','20120111122008');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.68.38','20120111122008','2305210','20120111122027');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111122027','2305211','20120111122105');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111122105','2305212','20120111122124');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111122124','2305213','20120111122143');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111122143','2305214','20120111122202');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111122202','2305215','20120111122221');
insert into log ( user_id, event_id, tag1, tag2, tag3, mtime ) values ( '0','1','66.249.69.244','20120111122221','2305216','20120111122240');
